Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,High Score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
3030000,0.026456425,8688.0,0.10366561,9.60000018030405,9.60000018030405,None,0.000967176,0.06764625,0.00028184618,1.0
3040000,0.027862769,986.0,0.107961826,0.20000004023313522,0.20000004023313522,None,0.0011753762,0.07025421,0.00028178887,1.0
3050000,0.028037975,None,0.10950555,None,None,None,5.2403066e-05,0.06820652,0.0002817308,1.0
3060000,0.0315663,None,0.11933676,None,None,None,5.8539772e-05,0.06713761,0.0002816667,1.0
3070000,0.031939592,10356.5,0.120124035,11.600000210106373,11.600000210106373,None,0.0012154767,0.07198114,0.0002816099,1.0
3080000,0.028279299,7696.0,0.104446106,8.575000170618296,8.575000170618296,None,0.004245808,0.07145094,0.00028155334,1.0
3090000,0.025925055,1395.0,0.09927755,0.9000000506639481,0.9000000506639481,None,0.00094748416,0.06728115,0.0002814902,1.0
3100000,0.026377527,4265.0,0.10193503,4.100000098347664,4.100000098347664,None,0.0009566187,0.07586153,0.000281427,1.0
3110000,0.029303597,None,0.11056299,None,None,None,5.606641e-05,0.07309885,0.0002813696,1.0
3120000,0.027942521,8325.5,0.11324473,9.250000175088644,9.250000175088644,None,0.00204115,0.06230973,0.0002813123,1.0
3130000,0.02744659,12197.0,0.11046088,13.700000241398811,13.700000241398811,None,0.00096454535,0.06821532,0.00028124917,1.0
3140000,0.026251473,None,0.10578427,None,None,None,5.6198933e-05,0.06865762,0.00028118593,1.0
3150000,0.025945276,None,0.10764094,None,None,None,6.7675865e-05,0.0647572,0.00028112892,1.0
3160000,0.025886057,None,0.11076788,None,None,None,6.855138e-05,0.06663583,0.0002810715,1.0
3170000,0.02851005,2276.0,0.11052721,1.600000061094761,1.600000061094761,None,0.0009812464,0.06674037,0.00028100825,1.0
3180000,0.025827732,None,0.11323273,None,None,None,6.5312284e-05,0.06809365,0.0002809513,1.0
3190000,0.027549163,3817.3333333333335,0.10817688,3.5333334306875863,3.5333334306875863,None,0.0027229297,0.0654961,0.00028089428,1.0
3200000,0.024695598,None,0.106866784,None,None,None,5.14729e-05,0.070609905,0.00028083075,1.0
3210000,0.027639963,None,0.11380824,None,None,None,5.7502435e-05,0.067715436,0.00028076716,1.0
3220000,0.027307434,None,0.11483102,None,None,None,6.3850945e-05,0.058761053,0.0002807101,1.0
3230000,0.026096312,None,0.11676961,None,None,None,6.56454e-05,0.06641261,0.00028065272,1.0
3240000,0.029712506,3179.0,0.11298336,2.40000007301569,2.40000007301569,None,0.0009594407,0.07005385,0.00028058907,1.0
3250000,0.026380988,12814.5,0.10993212,14.400000251829624,14.400000251829624,None,0.0037514097,0.070259735,0.00028052574,1.0
3260000,0.024102366,13951.666666666666,0.09464993,15.900000266730785,15.900000266730785,None,0.0016162627,0.06603423,0.00028046875,1.0
3270000,0.025448613,7101.0,0.08204607,7.275000140070915,7.275000140070915,None,0.004399717,0.07037233,0.0002804121,1.0
3280000,0.024860479,18786.0,0.086545885,22.300000369548798,22.300000369548798,None,0.0008873924,0.06332995,0.00028034888,1.0
3290000,0.025735762,None,0.103439406,None,None,None,5.4906337e-05,0.06703708,0.00028028557,1.0
3300000,0.027124975,1711.0,0.10854559,1.2000000551342964,1.2000000551342964,None,0.0011814625,0.072843984,0.00028022865,1.0
3310000,0.027553847,3125.0,0.112752795,2.9000000804662704,2.9000000804662704,None,6.5546585e-05,0.07403009,0.00028017163,1.0
3320000,0.025318177,None,0.1068956,None,None,None,0.0009521291,0.06373779,0.0002801083,1.0
3330000,0.026791245,None,0.11245375,None,None,None,6.265034e-05,0.06711572,0.00028005132,1.0
3340000,0.022882488,23174.0,0.113188356,26.700000435113907,26.700000435113907,None,0.0006072711,0.067100756,0.00027999424,1.0
3350000,0.025449112,None,0.116297126,None,None,None,5.653328e-05,0.06530786,0.0002799307,1.0
3360000,0.027143221,None,0.117652185,None,None,None,6.360804e-05,0.06571706,0.00027986715,1.0
3370000,0.024540508,None,0.11758517,None,None,None,6.170322e-05,0.06979899,0.0002798098,1.0
3380000,0.025595276,7095.0,0.12037435,7.500000149011612,7.500000149011612,None,0.0009854964,0.06168765,0.00027975274,1.0
3390000,0.028445303,None,0.11953562,None,None,None,5.4709137e-05,0.06811242,0.0002796893,1.0
3400000,0.02421147,None,0.11869255,None,None,None,6.137369e-05,0.07590677,0.00027963187,1.0
3410000,0.025202107,None,0.12211219,None,None,None,6.551693e-05,0.068043314,0.0002795742,1.0
3420000,0.02852359,9385.0,0.11996235,9.900000184774399,9.900000184774399,None,0.0009260373,0.06901034,0.00027951068,1.0
3430000,0.026247442,None,0.11821915,None,None,None,6.0347702e-05,0.064527765,0.0002794472,1.0
3440000,0.024378555,None,0.11721014,None,None,None,6.526533e-05,0.064732336,0.0002793902,1.0
3450000,0.02738426,10614.0,0.11904061,12.000000216066837,12.000000216066837,None,0.0009983666,0.06834512,0.00027933315,1.0
3460000,0.026146533,9067.0,0.11478349,10.200000189244747,10.200000189244747,None,0.0009186644,0.06799128,0.0002792696,1.0
3470000,0.023344418,3340.0,0.11209665,3.1000000834465027,3.1000000834465027,None,0.0008142313,0.07282046,0.00027920568,1.0
3480000,0.027901461,13624.0,0.115162164,15.400000289082527,15.400000289082527,None,0.0011787534,0.06972359,0.00027914878,1.0
3490000,0.02761367,None,0.11380621,None,None,None,5.001631e-05,0.068001255,0.00027909176,1.0
3500000,0.02537022,10604.0,0.114468254,11.400000184774399,11.400000184774399,None,5.8371843e-05,0.06810739,0.0002790284,1.0
3510000,0.026643293,8479.0,0.106614776,9.35000017657876,9.35000017657876,None,0.0028388267,0.06529799,0.00027896528,1.0
3520000,0.02738629,None,0.11200501,None,None,None,4.9839622e-05,0.068324715,0.00027890824,1.0
3530000,0.027129957,22666.0,0.11410763,26.300000429153442,26.300000429153442,558.0,0.0007453022,0.06666517,0.0002788512,1.0
3540000,0.02574899,None,0.11287888,None,None,565.0,5.4130367e-05,0.06752487,0.00027878807,1.0
3550000,0.029172447,None,0.11731835,None,None,573.0,5.7004785e-05,0.07419402,0.00027873105,1.0
3560000,0.02858847,None,0.11886912,None,None,581.0,5.569833e-05,0.06480117,0.00027867334,1.0
3570000,0.0266493,3605.0,0.11797894,3.200000084936619,3.200000084936619,588.0,0.0009370736,0.05715082,0.00027860998,1.0
3580000,0.029282002,None,0.11870219,None,None,596.0,5.4047392e-05,0.061477166,0.0002785468,1.0
3590000,0.025962723,31249.0,0.117313094,36.800000585615635,36.800000585615635,604.0,0.0010906629,0.06629629,0.00027848943,1.0
3600000,0.02577934,1050.0,0.1126273,0.2500000409781933,0.2500000409781933,611.0,0.0013698827,0.06736154,0.0002784323,1.0
3610000,0.027287472,50274.0,0.11261233,60.500000938773155,60.500000938773155,615.0,0.00095692434,0.066628546,0.00027836906,1.0
3620000,0.029361952,None,0.11361833,None,None,None,6.133744e-05,0.07121576,0.00027830576,1.0
3630000,0.028506124,5984.0,0.113981806,6.400000132620335,6.400000132620335,None,0.0011946119,0.07132176,0.00027824868,1.0
3640000,0.0272466,11263.0,0.115175724,12.700000204145908,12.700000204145908,None,0.0011649384,0.06328054,0.00027819152,1.0
3650000,0.02845582,42743.0,0.115557484,50.40000081062317,50.40000081062317,None,0.00092665246,0.066939116,0.00027812817,1.0
3660000,0.030293433,None,0.11660454,None,None,None,6.777391e-05,0.0646943,0.00027807054,1.0
3670000,0.025204558,None,0.11708174,None,None,None,6.313823e-05,0.062129427,0.0002780131,1.0
3680000,0.027107507,None,0.11629974,None,None,None,7.074898e-05,0.07018342,0.00027794964,1.0
3690000,0.026458316,5484.25,0.09727509,5.575000114738941,5.575000114738941,None,0.0036712368,0.06773807,0.00027788634,1.0
3700000,0.025721245,None,0.09781386,None,None,None,6.408286e-05,0.07041246,0.0002778293,1.0
3710000,0.027813548,16047.0,0.10596426,18.200000308454037,18.200000308454037,None,0.0009570473,0.0720561,0.00027777237,1.0
3720000,0.028105548,None,0.1143541,None,None,None,6.777943e-05,0.06708701,0.00027770904,1.0
3730000,0.029341843,27343.0,0.11859408,31.400000505149364,31.400000505149364,None,0.0010831214,0.065304205,0.0002776517,1.0
3740000,0.029270502,1721.0,0.11503116,1.2000000439584255,1.2000000439584255,None,0.00092430616,0.06663332,0.00027759458,1.0
3750000,0.028973138,9758.0,0.1037085,11.200000204145908,11.200000204145908,None,0.0010637897,0.07197665,0.00027753162,1.0
3760000,0.028309096,4716.0,0.106049895,4.500000081956387,4.500000081956387,None,0.002048521,0.06534347,0.0002774685,1.0
3770000,0.025434399,771.0,0.106722616,3.725290298461914e-08,3.725290298461914e-08,None,0.0004206656,0.07431591,0.0002774055,1.0
3780000,0.026438829,None,0.11533116,None,None,None,6.235235e-05,0.06759952,0.00027734844,1.0
3790000,0.02552688,5439.0,0.115081765,5.700000122189522,5.700000122189522,None,0.0009779364,0.0690196,0.00027729088,1.0
3800000,0.025000714,None,0.11390179,None,None,None,5.7274767e-05,0.06876656,0.0002772274,1.0
3810000,0.027328257,4800.0,0.117296666,5.100000113248825,5.100000113248825,None,0.00020679139,0.05991932,0.00027717053,1.0
3820000,0.027949778,3709.0,0.118868805,3.300000064074993,3.300000064074993,None,0.001173788,0.06917506,0.00027711372,1.0
3830000,0.027203571,None,0.117538065,None,None,None,4.585771e-05,0.06598767,0.00027705007,1.0
3840000,0.026720747,14139.0,0.11128905,16.400000259280205,16.400000259280205,None,0.0011346415,0.062049188,0.00027698666,1.0
3850000,0.027733902,10004.0,0.109235786,10.90000019967556,10.90000019967556,None,0.0011402408,0.067359455,0.00027692982,1.0
3860000,0.02608577,None,0.1114196,None,None,None,6.098915e-05,0.06815021,0.00027687286,1.0
3870000,0.02496589,None,0.11438355,None,None,None,6.361074e-05,0.062001664,0.0002768095,1.0
3880000,0.02862577,31675.0,0.11912658,37.70000062137842,37.70000062137842,None,0.0009702529,0.07362217,0.00027674614,1.0
3890000,0.025015771,4513.0,0.11296891,4.300000078976154,4.300000078976154,None,0.0013965205,0.06529957,0.00027668918,1.0
3900000,0.029076938,None,0.11105743,None,None,None,4.6785648e-05,0.06685027,0.0002766323,1.0
3910000,0.02663863,None,0.11496963,None,None,None,5.765052e-05,0.06940466,0.00027656893,1.0
3920000,0.026814511,42726.0,0.11022295,49.90000078082085,49.90000078082085,619.0,0.00094603404,0.073941156,0.00027650566,1.0
3930000,0.025761738,None,0.114054516,None,None,626.0,6.164341e-05,0.06817008,0.00027644832,1.0
3940000,0.027174136,6026.0,0.117776446,6.100000128149986,6.100000128149986,634.0,0.00075998233,0.06543571,0.00027639134,1.0
3950000,0.026802883,None,0.1182115,None,None,641.0,5.6156685e-05,0.0662063,0.00027632824,1.0
3960000,0.023907948,None,0.11617216,None,None,649.0,6.110402e-05,0.07630217,0.0002762712,1.0
3970000,0.028258525,19702.0,0.112632826,23.300000362098217,23.300000362098217,657.0,0.0011569532,0.070066586,0.00027621427,1.0
3980000,0.026341092,None,0.11378132,None,None,665.0,5.8128102e-05,0.06270463,0.00027615088,1.0
3990000,0.025419777,30214.0,0.115875974,35.70000056922436,35.70000056922436,672.0,0.00061475154,0.073600724,0.00027608767,1.0
4000000,0.029760968,14756.0,0.11976699,16.60000028461218,16.60000028461218,679.0,0.0011676609,0.06756546,0.00027603089,1.0
4010000,0.028330103,4015.0,0.10782643,4.20000009983778,4.20000009983778,687.0,0.0009479846,0.067219354,0.00027597373,1.0
4020000,0.027615858,None,0.10944613,None,None,695.0,5.832846e-05,0.07344259,0.00027591034,1.0
4030000,0.02451271,1606.0,0.11348442,0.8000000491738319,0.8000000491738319,702.0,0.0006033939,0.06740651,0.00027584727,1.0
4040000,0.025980895,None,0.11561119,None,None,710.0,6.737036e-05,0.067262776,0.00027579028,1.0
4050000,0.02801027,14903.0,0.11178907,17.200000315904617,17.200000315904617,719.0,0.0009986084,0.06683894,0.0002757333,1.0
4060000,0.027551455,13784.0,0.10794829,15.500000268220901,15.500000268220901,726.0,0.0009260702,0.064250246,0.00027567014,1.0
4070000,0.027267352,10412.5,0.115684316,11.600000187754631,11.600000187754631,735.0,0.0014901109,0.06092136,0.0002756071,1.0
4080000,0.023240428,2125.0,0.10905418,1.700000062584877,1.700000062584877,743.0,6.769038e-05,0.06337229,0.0002755504,1.0
4090000,0.025603043,652.0,0.11083786,-0.19999996572732925,-0.19999996572732925,750.0,0.00081430015,0.06508349,0.000275493,1.0
4100000,0.024542032,25985.0,0.11165596,30.100000463426113,30.100000463426113,757.0,0.0012921314,0.066092834,0.00027543015,1.0
4110000,0.02807626,None,0.11454687,None,None,766.0,5.379878e-05,0.0702223,0.00027536688,1.0
4120000,0.026919274,None,0.118056215,None,None,773.0,5.2802236e-05,0.073021814,0.00027530984,1.0
4130000,0.025643783,None,0.12017162,None,None,780.0,6.156641e-05,0.06928864,0.00027525282,1.0
4140000,0.029379126,None,0.11798044,None,None,788.0,6.0983934e-05,0.068082355,0.00027518946,1.0
4150000,0.025298512,3907.6666666666665,0.11705273,3.6666667511065802,3.6666667511065802,796.0,0.0024707373,0.07119846,0.00027512579,1.0
4160000,0.026215889,12080.0,0.10454405,13.700000263750553,13.700000263750553,804.0,0.001197681,0.055552553,0.00027506906,1.0
4170000,0.025820851,6302.0,0.10711153,6.700000137090683,6.700000137090683,812.0,0.000943147,0.072896495,0.00027501216,1.0
4180000,0.024008922,None,0.11155005,None,None,819.0,5.8064208e-05,0.065645106,0.0002749487,1.0
4190000,0.02914937,None,0.116255514,None,None,827.0,5.9924583e-05,0.06223159,0.00027489147,1.0
4200000,0.029733436,None,0.12020788,None,None,834.0,6.1329e-05,0.06672899,0.00027483446,1.0
4210000,0.027732525,25744.0,0.11571291,30.00000048428774,30.00000048428774,841.0,0.00088930037,0.06459091,0.0002747713,1.0
4220000,0.028632715,None,0.11746098,None,None,849.0,6.353748e-05,0.06940337,0.00027470765,1.0
4230000,0.02642551,7032.5,0.11508848,7.3000001683831215,7.3000001683831215,856.0,0.0022913034,0.07024728,0.00027465026,1.0
4240000,0.025502501,15657.0,0.10453282,18.050000317394733,18.050000317394733,864.0,0.0017576397,0.06716575,0.00027459307,1.0
4250000,0.025878856,None,0.10608269,None,None,871.0,5.6301993e-05,0.06654359,0.00027452945,1.0
4260000,0.027522614,None,0.11329184,None,None,880.0,6.685825e-05,0.074173346,0.0002744661,1.0
4270000,0.02636797,4294.0,0.11388711,4.200000077486038,4.200000077486038,886.0,6.0384427e-05,0.0712519,0.00027440905,1.0
4280000,0.027054695,None,0.115055986,None,None,894.0,0.0007116953,0.06939768,0.00027435235,1.0
4290000,0.023609327,41033.0,0.113014065,49.200000770390034,49.200000770390034,901.0,0.0007358015,0.07051112,0.0002742891,1.0
4300000,0.026037294,9145.0,0.115702555,9.700000204145908,9.700000204145908,909.0,0.0009302483,0.06699452,0.00027422557,1.0
4310000,0.028566545,None,0.1148612,None,None,916.0,4.868885e-05,0.06445153,0.00027416862,1.0
4320000,0.024293676,28357.0,0.10973713,32.50000051036477,32.50000051036477,924.0,0.0019887027,0.0686799,0.00027411172,1.0
4330000,0.027237944,None,0.1059222,None,None,933.0,5.0950846e-05,0.07579715,0.00027404807,1.0
4340000,0.02411037,28522.0,0.111656435,33.5000005364418,33.5000005364418,940.0,0.0012080747,0.06951007,0.00027399042,1.0
4350000,0.024094442,None,0.11400987,None,None,947.0,5.793562e-05,0.06767751,0.0002739332,1.0
4360000,0.024840025,None,0.11908966,None,None,956.0,6.1730716e-05,0.06909089,0.0002738688,1.0
4370000,0.025583059,None,0.121018924,None,None,963.0,6.9738984e-05,0.06999779,0.00027381105,1.0
4380000,0.028632306,None,0.11985659,None,None,971.0,6.273993e-05,0.064880475,0.00027375374,1.0
4390000,0.024491351,11956.666666666666,0.119468324,13.566666906078657,13.566666906078657,979.0,0.0018971892,0.0740961,0.00027368905,1.0
4400000,0.026414836,494.0,0.11017796,-0.3999999687075615,-0.3999999687075615,987.0,0.0018461065,0.06789093,0.0002736261,1.0
4410000,0.023878807,None,0.10828478,None,None,994.0,5.8482554e-05,0.05898104,0.00027356914,1.0
4420000,0.026021207,1278.0,0.113141574,0.7000000476837158,0.7000000476837158,1002.0,0.001120326,0.06350627,0.00027351204,1.0
4430000,0.025760049,23642.0,0.11285556,26.900000415742397,26.900000415742397,1010.0,0.001101533,0.068196565,0.000273448,1.0
4440000,0.02826343,None,0.11663926,None,None,1018.0,4.5585435e-05,0.06848028,0.0002733912,1.0
4450000,0.028873408,None,0.11806772,None,None,1026.0,5.5153774e-05,0.07230148,0.00027333415,1.0
4460000,0.02764265,3121.5,0.1124311,2.600000064820051,2.600000064820051,1034.0,0.0018003875,0.07189919,0.00027327088,1.0
4470000,0.026362384,None,0.1125937,None,None,1042.0,5.2090596e-05,0.06786529,0.0002732076,1.0
4480000,0.027417185,20455.0,0.11438807,22.800000354647636,22.800000354647636,1049.0,0.001407742,0.06947002,0.00027315068,1.0
4490000,0.026244108,None,0.118198074,None,None,1056.0,5.940794e-05,0.070110455,0.0002730937,1.0
4500000,0.028042313,2489.0,0.116472036,2.200000047683716,2.200000047683716,1063.0,0.0011524402,0.07056312,0.00027303037,1.0
4510000,0.027421443,11320.0,0.10789961,12.800000216811895,12.800000216811895,1071.0,0.0014581427,0.0672689,0.00027296733,1.0
4520000,0.025860706,23073.0,0.10705151,27.300000444054604,27.300000444054604,1079.0,0.001177191,0.066821374,0.0002729101,1.0
4530000,0.026022498,None,0.109022066,None,None,1087.0,5.7703983e-05,0.069778636,0.00027285324,1.0
4540000,0.025607856,9760.0,0.110874325,10.750000197440386,10.750000197440386,1095.0,0.0014459488,0.06663297,0.00027278985,1.0
4550000,0.026551943,None,0.10517442,None,None,1103.0,6.109605e-05,0.069813184,0.0002727265,1.0
4560000,0.029046541,None,0.11124717,None,None,1110.0,5.9673635e-05,0.06896892,0.00027266948,1.0
4570000,0.026070654,4192.0,0.11196469,4.000000096857548,4.000000096857548,1117.0,0.0010011215,0.070475355,0.0002726125,1.0
4580000,0.024371443,9397.0,0.10867055,10.000000186264515,10.000000186264515,1124.0,0.0009688451,0.06724596,0.00027254893,1.0
4590000,0.023426104,5703.0,0.11202437,6.100000128149986,6.100000128149986,1131.0,0.0006526116,0.06266886,0.00027248525,1.0
4600000,0.025356226,735.0,0.11462925,-0.19999996572732925,-0.19999996572732925,1138.0,5.7876696e-05,0.07046254,0.00027242853,1.0
4610000,0.02829883,None,0.118555754,None,None,1146.0,0.0009628373,0.06945705,0.0002723717,1.0
4620000,0.025519475,18498.0,0.118314266,22.20000036805868,22.20000036805868,1154.0,0.00034964283,0.06666157,0.0002723081,1.0
4630000,0.026150921,None,0.11937546,None,None,1163.0,5.415329e-05,0.06609955,0.0002722509,1.0
4640000,0.02760137,None,0.12166689,None,None,1171.0,5.9777354e-05,0.06434357,0.00027219387,1.0
4650000,0.026341312,46749.0,0.117222086,56.0000008828938,56.0000008828938,1180.0,0.0017686358,0.07255296,0.00027213074,1.0
4660000,0.02461505,None,0.11696444,None,None,1187.0,5.098025e-05,0.074587956,0.00027206755,1.0
4670000,0.024052888,None,0.11369356,None,None,1194.0,6.719861e-05,0.066599496,0.00027201054,1.0
4680000,0.025138196,None,0.11411317,None,None,1202.0,6.8803034e-05,0.07086314,0.0002719535,1.0
4690000,0.030175447,None,0.11897921,None,None,1210.0,6.431749e-05,0.06805922,0.00027189017,1.0
4700000,0.026219163,23907.5,0.11826633,27.700000450015068,27.700000450015068,1218.0,0.0017138043,0.06653161,0.0002718267,1.0
4710000,0.02501493,23220.0,0.112619415,27.100000463426113,27.100000463426113,1227.0,0.0011698068,0.070012346,0.00027176976,1.0
4720000,0.021762585,None,0.114893496,None,None,1234.0,5.644965e-05,0.06697165,0.00027171275,1.0
4730000,0.025721475,None,0.11730639,None,None,1241.0,6.27718e-05,0.06722634,0.0002716494,1.0
4740000,0.024756493,12439.0,0.11618759,13.600000239908695,13.600000239908695,1248.0,0.0009429067,0.07113693,0.00027158624,1.0
4750000,0.027577441,None,0.11643701,None,None,1256.0,6.203685e-05,0.065075696,0.00027152925,1.0
4760000,0.02658941,6597.0,0.11563016,7.000000141561031,7.000000141561031,1263.0,0.00056265795,0.066589616,0.0002714722,1.0
4770000,0.025961699,None,0.11676995,None,None,1270.0,6.357179e-05,0.06572155,0.00027140838,1.0
4780000,0.026399774,53742.5,0.11524603,64.25000099465251,64.25000099465251,1275.0,0.0023341784,0.060468446,0.00027135113,1.0
4790000,0.02605422,None,0.11242701,None,None,None,5.5778677e-05,0.07265632,0.0002712942,1.0
4800000,0.025592199,25281.0,0.12019269,29.500000476837158,29.500000476837158,None,0.00027437936,0.06415106,0.00027123114,1.0
4810000,0.02582584,None,0.12303465,None,None,None,6.763077e-05,0.06559506,0.00027116787,1.0
4820000,0.02572641,1249.0,0.11853359,0.5000000447034836,0.5000000447034836,None,0.0012297858,0.06459659,0.000271111,1.0
4830000,0.025608066,36858.0,0.11378506,44.20000069588423,44.20000069588423,None,0.0009937586,0.07303161,0.00027105404,1.0
4840000,0.030147372,None,0.11339865,None,None,None,5.9189093e-05,0.06765093,0.00027099065,1.0
4850000,0.026756255,None,0.11634836,None,None,None,6.0046594e-05,0.062932916,0.0002709273,1.0
4860000,0.025502395,None,0.11600343,None,None,None,6.314702e-05,0.0676439,0.00027087028,1.0
4870000,0.028398814,9573.0,0.11146585,10.500000193715096,10.500000193715096,None,0.0009873228,0.06491229,0.0002708134,1.0
4880000,0.02545939,34075.0,0.1079774,39.650000628083944,39.650000628083944,None,0.0016100288,0.069459826,0.00027074997,1.0
4890000,0.02792713,4612.0,0.10747451,4.6000001057982445,4.6000001057982445,None,0.00050104957,0.068314314,0.00027068658,1.0
4900000,0.02475978,None,0.110711075,None,None,None,6.112024e-05,0.06262176,0.0002706297,1.0
4910000,0.02397412,20101.0,0.11583304,23.50000036507845,23.50000036507845,None,0.00062836916,0.07053591,0.00027057264,1.0
4920000,0.02996383,None,0.11759573,None,None,None,7.087755e-05,0.070465304,0.00027050913,1.0
4930000,0.024897352,1424.0,0.10970688,0.7000000476837158,0.7000000476837158,None,0.001007032,0.06714704,0.0002704514,1.0
4940000,0.026514782,9089.0,0.10670646,10.000000186264515,10.000000186264515,None,0.001694389,0.063985385,0.0002703943,1.0
4950000,0.027708793,None,0.11277321,None,None,None,5.6513778e-05,0.06416618,0.0002703308,1.0
4960000,0.026298389,5551.0,0.11308529,5.800000123679638,5.800000123679638,None,0.0011590567,0.06675962,0.0002702671,1.0
4970000,0.027501024,2415.0,0.114632316,1.700000062584877,1.700000062584877,None,0.0011895342,0.06663034,0.00027020983,1.0
4980000,0.02543426,20091.5,0.11655091,23.400000385940075,23.400000385940075,None,6.0753686e-05,0.07080446,0.00027015244,1.0
4990000,0.025581228,13112.0,0.10375911,14.900000259280205,14.900000259280205,None,0.0025895855,0.07354261,0.00027008896,1.0
5000000,0.026915953,8747.0,0.10696947,9.550000179558992,9.550000179558992,None,0.0013605192,0.06815936,0.00027002557,1.0
5010000,0.025072733,None,0.11410623,None,None,None,5.1686962e-05,0.07051696,0.00026996812,1.0
5020000,0.026210723,None,0.11650799,None,None,None,6.148541e-05,0.06791935,0.00026991102,1.0
5030000,0.024031555,3788.0,0.1158923,3.6000000908970833,3.6000000908970833,None,0.00080593413,0.06532596,0.00026984795,1.0
5040000,0.02523049,None,0.11808361,None,None,None,5.7092187e-05,0.06817215,0.00026979094,1.0
5050000,0.027777601,None,0.11800811,None,None,None,5.9700767e-05,0.06717603,0.0002697339,1.0
5060000,0.026608432,11699.0,0.117221184,12.900000229477882,12.900000229477882,None,6.352611e-05,0.07332541,0.00026967056,1.0
5070000,0.025619611,None,0.10678252,None,None,None,0.00095397176,0.0648406,0.00026960726,1.0
5080000,0.026842747,3116.0,0.1033219,2.8000000789761543,2.8000000789761543,None,0.0011770269,0.06367416,0.00026955034,1.0
5090000,0.025452873,36263.0,0.10995389,43.90000069141388,43.90000069141388,None,0.0009790069,0.06509633,0.00026949323,1.0
5100000,0.025708137,25336.0,0.10937408,29.500000476837158,29.500000476837158,None,0.0011313801,0.06295277,0.0002694295,1.0
5110000,0.027060911,None,0.10994454,None,None,None,5.5189805e-05,0.067819305,0.00026936602,1.0
5120000,0.02528795,8175.5,0.110772975,9.35000017657876,9.35000017657876,None,0.0022355518,0.07062729,0.0002693089,1.0
5130000,0.026585432,6464.5,0.113321416,6.700000137090683,6.700000137090683,None,0.00095263624,0.06738945,0.00026925147,1.0
5140000,0.023546658,203.0,0.10179573,-0.7999999970197678,-0.7999999970197678,None,0.0017784226,0.064834416,0.0002691883,1.0
5150000,0.02336693,None,0.1057484,None,None,None,7.042913e-05,0.061016783,0.00026913133,1.0
5160000,0.022306418,2942.0,0.11121807,2.600000098347664,2.600000098347664,None,7.6545795e-05,0.06430523,0.0002690739,1.0
5170000,0.02580874,11836.0,0.111470066,13.600000239908695,13.600000239908695,None,0.0009501848,0.06786735,0.00026901055,1.0
5180000,0.023160698,3901.0,0.10290152,3.8000000938773155,3.8000000938773155,None,0.0018825091,0.0676677,0.0002689472,1.0
5190000,0.026546016,14651.0,0.101839796,16.700000286102295,16.700000286102295,None,0.0011592723,0.064322375,0.0002688902,1.0
5200000,0.027269691,4416.0,0.10618037,3.8000000938773155,3.8000000938773155,None,0.00017740707,0.066610366,0.0002688331,1.0
5210000,0.02470765,30036.5,0.11224211,34.800000578165054,34.800000578165054,None,0.0009879159,0.069400996,0.00026876986,1.0
5220000,0.02426176,None,0.11244571,None,None,None,0.0009491645,0.056422137,0.00026870598,1.0
5230000,0.024830507,3540.0,0.11484029,3.0000000819563866,3.0000000819563866,None,0.0011646511,0.07067301,0.00026864893,1.0
5240000,0.023205997,None,0.11190321,None,None,None,6.4627835e-05,0.0638245,0.00026859203,1.0
5250000,0.0253218,27098.0,0.106541894,32.25000051781535,32.25000051781535,None,0.0015887863,0.06037546,0.00026852876,1.0
5260000,0.022789478,960.0,0.10919369,3.725290298461914e-08,3.725290298461914e-08,None,0.00020530126,0.06207266,0.0002684716,1.0
5270000,0.024091795,None,0.11723998,None,None,None,5.7050398e-05,0.07229349,0.00026841467,1.0
5280000,0.024557494,None,0.11992565,None,None,None,6.285328e-05,0.06891705,0.00026835108,1.0
5290000,0.024873648,None,0.12203295,None,None,None,5.9777063e-05,0.067548,0.00026828758,1.0
5300000,0.023867238,None,0.122229576,None,None,None,5.4711618e-05,0.06693408,0.00026823053,1.0
5310000,0.023537032,None,0.119428195,None,None,None,6.420191e-05,0.06503014,0.00026817352,1.0
5320000,0.02142509,None,0.11769508,None,None,None,6.461587e-05,0.07082046,0.00026811007,1.0
5330000,0.026055401,None,0.1215437,None,None,None,6.560124e-05,0.07127617,0.00026804642,1.0
5340000,0.023789326,None,0.12231964,None,None,None,6.199969e-05,0.068805985,0.00026798912,1.0
5350000,0.024785738,None,0.12353863,None,None,None,6.358845e-05,0.06408754,0.000267932,1.0
5360000,0.023477733,23574.0,0.11826688,26.800000436604023,26.800000436604023,None,0.0009511968,0.07058248,0.0002678688,1.0
5370000,0.025419949,None,0.11944456,None,None,None,6.1329425e-05,0.07026689,0.00026781167,1.0
5380000,0.02305396,None,0.11690636,None,None,None,6.4681706e-05,0.07054525,0.00026775445,1.0
5390000,0.026057808,None,0.11723621,None,None,None,6.2343075e-05,0.06525471,0.00026769107,1.0
5400000,0.025025444,11074.5,0.1207673,12.350000232458115,12.350000232458115,None,0.0017915627,0.06872079,0.0002676279,1.0
5410000,0.024720442,None,0.11685766,None,None,None,5.928821e-05,0.06913064,0.00026757104,1.0
5420000,0.02318724,None,0.11555327,None,None,None,6.603792e-05,0.071552485,0.00026751403,1.0
